station_code,tier_cm,started_at,ended_at,duration_minutes,n_readings,peak_depth_cm,n_excursions_merged,year
FL.RTW.05,15.0,2021-09-19 16:00:00,2021-09-19 16:20:00,25,5,18.1,1,2021
FL.RTW.10,15.0,2021-09-19 16:00:00,2021-09-19 16:25:00,30,6,25.7,1,2021
FL.BRK.01,15.0,2021-09-19 16:10:00,2021-09-19 16:30:00,25,5,19.7,1,2021
FL.BKE.01,15.0,2021-09-20 20:00:00,2021-09-20 20:30:00,35,7,18.6,1,2021
FL.SMI.01,15.0,2021-09-20 20:35:00,2021-09-20 22:20:00,110,22,34.7,1,2021
FL.SMI.01,15.0,2021-09-21 00:40:00,2021-09-21 00:55:00,20,4,18.5,1,2021
FL.BKM.01,15.0,2021-09-30 14:20:00,2021-09-30 14:35:00,20,4,20.5,1,2021
FL.DDG.01,15.0,2021-10-02 14:05:00,2021-10-02 15:35:00,95,19,28.9,1,2021
FL.DDG.02,15.0,2021-10-02 14:30:00,2021-10-02 16:20:00,115,23,30.9,1,2021
FL.DDG.06,15.0,2021-10-02 14:35:00,2021-10-02 16:40:00,130,26,35.5,1,2021
FL.BKM.01,15.0,2021-10-02 14:45:00,2021-10-02 15:30:00,50,10,22.3,1,2021
FL.BKM.02,15.0,2021-10-02 14:50:00,2021-10-02 15:40:00,55,11,23.9,1,2021
FL.DDG.05,15.0,2021-10-02 15:05:00,2021-10-02 15:15:00,15,3,16.1,1,2021
FL.SLG.02,15.0,2021-10-02 15:05:00,2021-10-02 15:40:00,40,8,18.7,1,2021
FL.SLG.03,15.0,2021-10-02 15:15:00,2021-10-02 15:45:00,35,7,21.4,1,2021
FL.SMI.01,15.0,2021-10-02 15:25:00,2021-10-02 16:00:00,40,8,26.7,1,2021
FL.BKP.02,15.0,2021-10-02 15:30:00,2021-10-02 16:25:00,60,12,25.6,1,2021
FL.BBN.01,15.0,2021-10-03 21:45:00,2021-10-03 22:00:00,20,4,17.8,1,2021
FL.SMI.01,15.0,2021-10-06 16:40:00,2021-10-06 16:50:00,15,3,22.2,1,2021
FL.BBN.01,15.0,2021-10-07 14:30:00,2021-10-07 14:40:00,15,3,19.6,1,2021
FL.CTC.04,15.0,2021-10-14 16:10:00,2021-10-14 18:30:00,145,29,36.9,1,2021
FL.LSI.02,15.0,2021-10-14 16:10:00,2021-10-14 17:25:00,80,15,21.5,2,2021
FL.CTC.07,15.0,2021-10-14 16:20:00,2021-10-14 21:25:00,310,62,44.5,1,2021
FL.CTC.01,15.0,2021-10-14 16:35:00,2021-10-14 19:40:00,190,38,31.0,1,2021
FL.DDG.01,15.0,2021-10-14 20:20:00,2021-10-14 20:30:00,15,3,19.2,1,2021
FL.BKM.01,15.0,2021-10-14 20:45:00,2021-10-14 20:55:00,15,3,18.2,1,2021
FL.BNA.03,15.0,2021-10-15 06:10:00,2021-10-15 06:35:00,30,6,36.2,1,2021
FL.BNA.04,15.0,2021-10-15 06:10:00,2021-10-15 06:25:00,20,4,20.4,1,2021
FL.BNA.03,15.0,2021-10-17 00:10:00,2021-10-17 00:40:00,35,7,30.8,1,2021
FL.CTC.04,15.0,2021-10-30 17:25:00,2021-10-30 18:20:00,60,12,31.0,1,2021
FL.STN.02,15.0,2021-11-01 17:10:00,2021-11-01 18:00:00,55,11,26.4,1,2021
FL.STN.03,15.0,2021-11-01 17:10:00,2021-11-01 18:20:00,75,15,27.1,1,2021
FL.STN.01,15.0,2021-11-01 17:15:00,2021-11-01 17:45:00,35,7,21.6,1,2021
FL.BRK.01,15.0,2021-11-01 17:20:00,2021-11-01 18:00:00,45,9,23.9,1,2021
FL.STN.04,15.0,2021-11-01 17:30:00,2021-11-01 17:50:00,25,5,19.4,1,2021
FL.BKN.01,15.0,2021-11-21 06:55:00,2021-11-21 07:30:00,40,8,18.0,1,2021
FL.DDG.01,15.0,2022-02-04 18:40:00,2022-02-04 18:55:00,20,4,20.3,1,2022
FL.STN.03,15.0,2022-02-04 18:40:00,2022-02-04 19:10:00,35,7,19.3,1,2022
FL.BKE.01,15.0,2022-02-04 18:55:00,2022-02-04 19:20:00,30,6,18.6,1,2022
FL.BKN.01,15.0,2022-02-14 11:45:00,2022-02-14 11:55:00,15,3,16.2,1,2022
FL.DDG.01,15.0,2022-03-03 11:35:00,2022-03-03 12:05:00,35,7,28.3,1,2022
FL.DDG.01,15.0,2022-03-20 14:35:00,2022-03-20 15:15:00,45,9,27.8,1,2022
FL.DDG.02,15.0,2022-03-20 14:50:00,2022-03-20 15:50:00,65,13,26.3,1,2022
FL.LSI.04,15.0,2022-03-23 16:30:00,2022-03-23 16:50:00,25,5,17.7,1,2022
FL.SMI.01,15.0,2022-04-21 10:25:00,2022-04-21 11:00:00,40,8,29.9,1,2022
FL.BKN.01,15.0,2022-04-26 11:50:00,2022-04-26 12:35:00,50,10,19.7,1,2022
FL.RTW.09,15.0,2022-04-30 14:45:00,2022-04-30 14:50:00,10,2,17.0,1,2022
FL.BKN.01,15.0,2022-04-30 15:10:00,2022-04-30 15:40:00,35,7,19.6,1,2022
FL.SMI.01,15.0,2022-05-07 14:10:00,2022-05-07 16:15:00,130,26,48.4,1,2022
FL.LSI.04,15.0,2022-05-09 15:45:00,2022-05-09 17:05:00,85,16,20.0,2,2022
FL.LSI.03,15.0,2022-05-09 16:05:00,2022-05-09 17:40:00,100,20,24.8,1,2022
FL.CTC.07,15.0,2022-05-09 16:20:00,2022-05-09 16:30:00,15,3,18.2,1,2022
FL.LSI.04,15.0,2022-05-11 10:50:00,2022-05-11 10:55:00,10,2,16.5,1,2022
FL.DDG.01,15.0,2022-05-17 16:20:00,2022-05-17 16:45:00,30,6,24.0,1,2022
FL.DDG.05,15.0,2022-05-17 16:20:00,2022-05-17 16:30:00,15,3,16.5,1,2022
FL.CTC.07,15.0,2022-05-17 19:15:00,2022-05-17 19:30:00,20,4,18.1,1,2022
FL.LSI.03,15.0,2022-05-17 21:50:00,2022-05-17 22:00:00,15,3,20.6,1,2022
FL.LSI.04,15.0,2022-05-17 21:55:00,2022-05-17 23:45:00,115,16,20.5,5,2022
FL.BKN.01,15.0,2022-05-17 22:20:00,2022-05-18 00:45:00,150,27,21.5,2,2022
FL.SMI.01,15.0,2022-05-17 22:20:00,2022-05-17 22:30:00,15,3,18.4,1,2022
FL.DST.06,15.0,2022-05-17 22:25:00,2022-05-18 00:55:00,155,31,24.4,1,2022
FL.BNA.03,15.0,2022-05-17 22:35:00,2022-05-18 00:40:00,130,26,32.7,1,2022
FL.DST.02,15.0,2022-05-17 22:45:00,2022-05-18 00:35:00,115,23,28.6,1,2022
FL.RTW.09,15.0,2022-05-17 23:05:00,2022-05-17 23:45:00,45,8,16.3,2,2022
FL.CTC.07,15.0,2022-05-17 23:15:00,2022-05-18 04:10:00,300,60,41.7,1,2022
FL.RTW.10,15.0,2022-05-17 23:15:00,2022-05-17 23:30:00,20,4,20.9,1,2022
FL.BNA.04,15.0,2022-05-17 23:25:00,2022-05-17 23:55:00,35,7,21.2,1,2022
FL.CTC.03,15.0,2022-05-17 23:30:00,2022-05-18 02:15:00,170,28,46.5,2,2022
FL.CTC.04,15.0,2022-05-17 23:40:00,2022-05-17 23:50:00,15,3,16.1,1,2022
FL.DDG.07,15.0,2022-05-17 23:40:00,2022-05-18 02:00:00,145,29,26.5,1,2022
FL.DST.08,15.0,2022-05-17 23:40:00,2022-05-17 23:55:00,20,4,19.0,1,2022
FL.PYT.02,15.0,2022-05-17 23:50:00,2022-05-18 01:00:00,75,13,20.2,2,2022
FL.CTC.01,15.0,2022-05-17 23:55:00,2022-05-18 05:45:00,355,71,38.4,1,2022
FL.PYT.06,15.0,2022-05-17 23:55:00,2022-05-18 00:50:00,60,10,20.3,2,2022
FL.WTL.02,15.0,2022-05-18 00:05:00,2022-05-18 02:15:00,135,27,23.7,1,2022
FL.BKM.02,15.0,2022-05-18 00:50:00,2022-05-18 00:55:00,10,2,15.3,1,2022
FL.DDG.03,15.0,2022-05-18 00:55:00,2022-05-18 01:05:00,15,3,16.4,1,2022
FL.CTC.04,15.0,2022-05-18 02:50:00,2022-05-18 04:25:00,100,20,20.5,1,2022
FL.BBN.01,15.0,2022-05-28 17:35:00,2022-05-28 17:45:00,15,3,17.5,1,2022
FL.BKN.01,15.0,2022-06-08 15:35:00,2022-06-08 16:00:00,30,6,17.9,1,2022
FL.BRK.02,15.0,2022-06-13 00:25:00,2022-06-13 00:50:00,30,6,40.7,1,2022
FL.LSI.04,15.0,2022-06-15 11:30:00,2022-06-15 11:35:00,10,2,17.4,1,2022
FL.BBN.01,15.0,2022-06-19 19:15:00,2022-06-19 19:35:00,25,5,18.8,1,2022
FL.BNA.03,15.0,2022-06-19 19:35:00,2022-06-19 20:40:00,70,14,30.0,1,2022
FL.SMI.01,15.0,2022-06-24 17:45:00,2022-06-24 19:25:00,105,21,41.0,1,2022
FL.LSI.04,15.0,2022-06-24 18:20:00,2022-06-24 18:45:00,30,6,17.4,1,2022
FL.LSI.03,15.0,2022-06-24 18:30:00,2022-06-24 19:00:00,35,7,25.6,1,2022
FL.BBN.01,15.0,2022-06-24 21:00:00,2022-06-24 21:55:00,60,12,21.3,1,2022
FL.STN.02,15.0,2022-06-24 21:20:00,2022-06-24 22:30:00,75,15,31.9,1,2022
FL.BBN.02,15.0,2022-06-24 21:25:00,2022-06-24 22:00:00,40,8,19.3,1,2022
FL.STN.03,15.0,2022-06-24 21:30:00,2022-06-24 22:40:00,75,15,27.6,1,2022
FL.STN.01,15.0,2022-06-24 21:35:00,2022-06-24 22:05:00,35,7,21.5,1,2022
FL.BKN.01,15.0,2022-06-28 17:35:00,2022-06-28 18:15:00,45,9,17.1,1,2022
FL.BBN.01,15.0,2022-06-28 17:40:00,2022-06-28 18:05:00,30,6,20.3,1,2022
FL.DDG.02,15.0,2022-06-28 18:00:00,2022-06-28 18:40:00,45,9,18.6,1,2022
FL.BKM.01,15.0,2022-06-28 18:30:00,2022-06-28 18:35:00,10,2,17.0,1,2022
FL.RTW.09,15.0,2022-07-01 18:55:00,2022-07-01 19:45:00,55,11,24.3,1,2022
FL.DDG.06,15.0,2022-07-01 19:00:00,2022-07-01 19:10:00,15,3,17.2,1,2022
FL.BKN.01,15.0,2022-07-01 19:05:00,2022-07-01 19:25:00,25,5,16.9,1,2022
FL.DDG.01,15.0,2022-07-01 19:05:00,2022-07-01 19:30:00,30,6,25.2,1,2022
FL.DDG.02,15.0,2022-07-01 19:05:00,2022-07-01 20:25:00,85,17,30.8,1,2022
FL.DDG.07,15.0,2022-07-01 19:05:00,2022-07-01 22:05:00,185,37,32.5,1,2022
FL.PYT.02,15.0,2022-07-01 19:10:00,2022-07-01 19:50:00,45,9,25.9,1,2022
FL.RTW.10,15.0,2022-07-01 19:10:00,2022-07-01 19:35:00,30,6,30.2,1,2022
FL.DDG.08,15.0,2022-07-01 19:20:00,2022-07-01 19:30:00,15,3,19.6,1,2022
FL.PYT.06,15.0,2022-07-01 19:20:00,2022-07-01 19:25:00,10,2,16.2,1,2022
FL.DDG.06,15.0,2022-07-01 21:05:00,2022-07-01 21:40:00,40,8,26.9,1,2022
FL.DDG.01,15.0,2022-07-20 19:20:00,2022-07-20 19:55:00,40,8,28.4,1,2022
FL.DDG.06,15.0,2022-07-20 19:30:00,2022-07-21 01:20:00,355,71,38.1,1,2022
FL.DDG.02,15.0,2022-07-20 19:35:00,2022-07-20 23:20:00,230,33,21.9,6,2022
FL.BKM.01,15.0,2022-07-20 19:50:00,2022-07-21 04:30:00,525,104,31.0,2,2022
FL.DDG.01,15.0,2022-07-20 21:10:00,2022-07-20 21:25:00,20,4,17.8,1,2022
FL.WTN.01,15.0,2022-07-20 21:10:00,2022-07-21 01:45:00,280,52,23.3,2,2022
FL.SLG.01,15.0,2022-07-20 21:15:00,2022-07-21 05:20:00,490,97,27.4,2,2022
FL.SLG.03,15.0,2022-07-20 21:15:00,2022-07-21 09:00:00,710,142,38.8,1,2022
FL.STN.02,15.0,2022-07-20 21:20:00,2022-07-20 23:55:00,160,31,27.1,2,2022
FL.STN.03,15.0,2022-07-20 21:20:00,2022-07-21 01:15:00,240,48,34.2,1,2022
FL.SLG.02,15.0,2022-07-20 21:25:00,2022-07-21 00:20:00,180,36,27.2,1,2022
FL.WTL.02,15.0,2022-07-20 21:25:00,2022-07-21 05:10:00,470,71,20.7,12,2022
FL.PWT.02,15.0,2022-07-20 21:30:00,2022-07-20 21:45:00,20,4,26.8,1,2022
FL.STN.04,15.0,2022-07-20 21:30:00,2022-07-20 23:35:00,130,21,23.2,2,2022
FL.KTY.02,15.0,2022-07-20 21:35:00,2022-07-20 23:10:00,100,18,22.3,3,2022
FL.RTW.09,15.0,2022-07-20 21:35:00,2022-07-20 23:15:00,105,13,21.2,2,2022
FL.HKG.01,15.0,2022-07-20 21:50:00,2022-07-21 05:25:00,460,92,36.0,1,2022
FL.KTY.04,15.0,2022-07-20 21:50:00,2022-07-21 06:15:00,510,101,26.6,2,2022
FL.BNA.03,15.0,2022-07-20 21:55:00,2022-07-21 01:50:00,240,48,46.2,1,2022
FL.BNA.04,15.0,2022-07-20 22:00:00,2022-07-20 22:40:00,45,9,20.5,1,2022
FL.BNA.02,15.0,2022-07-20 22:15:00,2022-07-21 07:50:00,580,116,23.6,1,2022
FL.BKE.01,15.0,2022-07-20 22:35:00,2022-07-20 23:05:00,35,7,19.6,1,2022
FL.DDG.05,15.0,2022-07-20 22:35:00,2022-07-21 04:00:00,330,66,25.4,1,2022
FL.BBN.01,15.0,2022-07-20 22:40:00,2022-07-20 22:50:00,15,3,20.8,1,2022
FL.BBN.02,15.0,2022-07-20 22:45:00,2022-07-20 23:20:00,40,8,19.3,1,2022
FL.BRK.01,15.0,2022-07-20 22:45:00,2022-07-20 23:20:00,40,8,19.9,1,2022
FL.PTW.05,15.0,2022-07-20 22:45:00,2022-07-20 22:55:00,15,3,16.3,1,2022
FL.BRK.02,15.0,2022-07-20 22:50:00,2022-07-20 23:25:00,40,8,19.9,1,2022
FL.DDG.01,15.0,2022-07-20 22:50:00,2022-07-21 01:30:00,165,25,27.5,3,2022
FL.PWT.02,15.0,2022-07-20 23:10:00,2022-07-21 20:25:00,1280,255,41.0,2,2022
FL.DDG.01,15.0,2022-07-21 03:30:00,2022-07-21 04:50:00,85,17,20.8,1,2022
FL.BNA.02,15.0,2022-07-21 09:25:00,2022-07-21 19:30:00,610,122,25.1,1,2022
FL.SMI.01,15.0,2022-07-21 12:55:00,2022-07-21 13:05:00,15,3,16.9,1,2022
FL.PWT.02,15.0,2022-07-28 09:50:00,2022-07-28 10:00:00,15,3,18.7,1,2022
FL.BKM.01,15.0,2022-07-28 11:05:00,2022-07-28 11:40:00,40,8,20.5,1,2022
FL.SMI.01,15.0,2022-07-31 17:20:00,2022-07-31 20:15:00,180,36,50.8,1,2022
FL.RTW.09,15.0,2022-08-01 11:30:00,2022-08-01 12:40:00,75,15,21.9,1,2022
FL.BKN.01,15.0,2022-08-01 11:40:00,2022-08-01 12:30:00,55,11,17.8,1,2022
FL.RTW.10,15.0,2022-08-01 11:40:00,2022-08-01 12:10:00,35,7,27.9,1,2022
FL.BKM.01,15.0,2022-08-01 12:25:00,2022-08-01 14:00:00,100,18,20.3,2,2022
FL.BKM.02,15.0,2022-08-01 12:35:00,2022-08-01 13:55:00,85,17,20.0,1,2022
FL.SLG.03,15.0,2022-08-01 22:15:00,2022-08-02 00:20:00,130,26,29.4,1,2022
FL.SLG.01,15.0,2022-08-01 22:20:00,2022-08-01 22:35:00,20,4,17.0,1,2022
FL.BKM.01,15.0,2022-08-01 22:30:00,2022-08-02 01:30:00,185,37,28.0,1,2022
FL.WTL.02,15.0,2022-08-01 23:00:00,2022-08-01 23:25:00,30,6,16.6,1,2022
FL.WTN.01,15.0,2022-08-01 23:00:00,2022-08-01 23:30:00,35,7,18.2,1,2022
FL.DDG.06,15.0,2022-08-11 15:30:00,2022-08-11 15:40:00,15,3,16.8,1,2022
FL.BKM.01,15.0,2022-08-11 15:35:00,2022-08-11 15:45:00,15,3,17.3,1,2022
FL.PWT.02,15.0,2022-08-15 18:50:00,2022-08-16 08:55:00,850,167,35.7,2,2022
FL.BRK.01,15.0,2022-08-15 19:55:00,2022-08-15 20:20:00,30,6,20.6,1,2022
FL.RTW.09,15.0,2022-08-15 19:55:00,2022-08-15 20:25:00,35,7,22.2,1,2022
FL.STN.03,15.0,2022-08-15 20:00:00,2022-08-15 20:35:00,40,8,20.5,1,2022
FL.STN.04,15.0,2022-08-15 20:05:00,2022-08-15 20:35:00,35,7,18.7,1,2022
FL.BNA.04,15.0,2022-08-15 20:20:00,2022-08-15 20:45:00,30,6,19.1,1,2022
FL.KTY.04,15.0,2022-08-15 21:35:00,2022-08-15 21:40:00,10,2,15.7,1,2022
FL.STN.02,15.0,2022-09-04 04:15:00,2022-09-04 04:55:00,45,9,22.9,1,2022
FL.STN.03,15.0,2022-09-04 04:15:00,2022-09-04 05:20:00,70,14,24.6,1,2022
FL.LSI.04,15.0,2022-09-04 19:50:00,2022-09-04 20:25:00,40,8,22.1,1,2022
FL.LSI.03,15.0,2022-09-04 20:10:00,2022-09-04 21:05:00,60,12,20.2,1,2022
FL.LSI.03,15.0,2022-09-06 17:50:00,2022-09-06 22:25:00,280,56,26.4,1,2022
FL.LSI.04,15.0,2022-09-06 17:50:00,2022-09-06 19:10:00,85,17,24.2,1,2022
FL.DDG.06,15.0,2022-09-06 20:30:00,2022-09-07 00:35:00,250,50,45.6,1,2022
FL.DDG.02,15.0,2022-09-06 20:50:00,2022-09-06 20:55:00,10,2,18.4,1,2022
FL.CTC.07,15.0,2022-09-06 20:55:00,2022-09-06 21:05:00,15,3,17.7,1,2022
FL.PYT.06,15.0,2022-09-06 21:00:00,2022-09-06 21:15:00,20,4,17.2,1,2022
FL.RTW.09,15.0,2022-09-06 21:05:00,2022-09-06 21:50:00,50,10,19.4,1,2022
FL.RTW.10,15.0,2022-09-06 21:15:00,2022-09-06 21:25:00,15,3,20.3,1,2022
FL.LSI.03,15.0,2022-09-08 12:35:00,2022-09-08 15:40:00,190,38,25.6,1,2022
FL.LSI.04,15.0,2022-09-08 12:40:00,2022-09-08 14:25:00,110,15,25.8,3,2022
FL.LSI.05,15.0,2022-09-08 13:05:00,2022-09-08 14:05:00,65,7,18.0,3,2022
FL.SMI.01,15.0,2022-09-08 14:30:00,2022-09-08 15:40:00,75,15,29.8,1,2022
FL.BKM.01,15.0,2022-09-10 01:05:00,2022-09-10 03:55:00,175,35,32.3,1,2022
FL.CTC.03,15.0,2022-09-10 01:05:00,2022-09-10 02:50:00,110,22,33.2,1,2022
FL.RTW.09,15.0,2022-09-10 18:40:00,2022-09-10 19:45:00,70,13,23.3,2,2022
FL.CTC.07,15.0,2022-09-10 18:50:00,2022-09-10 19:30:00,45,8,22.6,2,2022
FL.RTW.10,15.0,2022-09-10 18:50:00,2022-09-10 19:35:00,50,10,28.2,1,2022
FL.CTC.03,15.0,2022-09-10 18:55:00,2022-09-10 19:20:00,30,5,31.2,2,2022
FL.HKG.01,15.0,2022-09-10 19:05:00,2022-09-10 22:00:00,180,32,24.1,3,2022
FL.SLG.03,15.0,2022-09-10 19:15:00,2022-09-11 00:25:00,315,63,35.3,1,2022
FL.WTN.01,15.0,2022-09-10 19:15:00,2022-09-10 19:30:00,20,4,18.0,1,2022
FL.KTY.04,15.0,2022-09-10 19:25:00,2022-09-10 20:40:00,80,15,19.9,2,2022
FL.DDG.05,15.0,2022-09-10 19:40:00,2022-09-10 19:45:00,10,2,16.2,1,2022
FL.SLG.02,15.0,2022-09-10 19:55:00,2022-09-10 20:05:00,15,3,16.3,1,2022
FL.HKG.01,15.0,2022-09-10 23:45:00,2022-09-11 01:00:00,80,7,18.0,2,2022
FL.PWT.02,15.0,2022-09-11 23:55:00,2022-09-12 00:40:00,50,9,20.0,2,2022
FL.CTC.07,15.0,2022-09-12 16:25:00,2022-09-12 17:10:00,50,10,29.2,1,2022
FL.DDG.02,15.0,2022-09-12 16:30:00,2022-09-12 16:50:00,25,4,19.2,2,2022
FL.DDG.06,15.0,2022-09-12 16:30:00,2022-09-12 17:30:00,65,13,21.1,1,2022
FL.RTW.09,15.0,2022-09-12 16:30:00,2022-09-12 17:00:00,35,7,17.9,1,2022
FL.RTW.10,15.0,2022-09-12 16:30:00,2022-09-12 17:15:00,50,10,28.3,1,2022
FL.DDG.08,15.0,2022-09-12 16:40:00,2022-09-12 17:55:00,80,16,29.4,1,2022
FL.CTC.04,15.0,2022-09-12 16:45:00,2022-09-12 17:15:00,35,7,20.9,1,2022
FL.DDG.03,15.0,2022-09-12 16:45:00,2022-09-12 17:20:00,40,8,18.2,1,2022
FL.CTC.01,15.0,2022-09-12 16:50:00,2022-09-12 18:00:00,75,14,24.7,2,2022
FL.PYT.05,15.0,2022-09-12 16:55:00,2022-09-12 17:05:00,15,3,18.7,1,2022
FL.BKP.02,15.0,2022-09-13 14:40:00,2022-09-13 17:10:00,155,31,32.7,1,2022
FL.BNA.03,15.0,2022-09-13 14:45:00,2022-09-13 16:10:00,90,18,36.1,1,2022
FL.SLG.03,15.0,2022-09-13 14:45:00,2022-09-13 16:05:00,85,17,28.4,1,2022
FL.SLG.01,15.0,2022-09-13 15:05:00,2022-09-13 15:35:00,35,7,18.2,1,2022
FL.BNA.04,15.0,2022-09-13 15:10:00,2022-09-13 16:00:00,55,11,18.1,1,2022
FL.PWT.02,15.0,2022-09-13 22:35:00,2022-09-13 22:45:00,15,3,17.6,1,2022
FL.STN.03,15.0,2022-09-14 19:20:00,2022-09-14 19:45:00,30,6,17.9,1,2022
FL.PWT.02,15.0,2022-09-21 17:40:00,2022-09-21 18:00:00,25,5,20.5,1,2022
FL.SMI.01,15.0,2022-09-22 02:15:00,2022-09-22 02:45:00,35,7,23.0,1,2022
FL.DDG.06,15.0,2022-09-22 03:00:00,2022-09-22 03:30:00,35,7,20.8,1,2022
FL.RTW.08,15.0,2022-09-22 03:00:00,2022-09-22 03:40:00,45,9,26.1,1,2022
FL.RTW.09,15.0,2022-09-22 03:00:00,2022-09-22 04:15:00,80,16,28.5,1,2022
FL.HKG.01,15.0,2022-09-22 03:05:00,2022-09-22 03:40:00,40,8,20.5,1,2022
FL.RTW.10,15.0,2022-09-22 03:10:00,2022-09-22 03:35:00,30,6,27.0,1,2022
FL.PTW.05,15.0,2022-09-22 03:15:00,2022-09-22 03:30:00,20,4,17.2,1,2022
FL.RTW.05,15.0,2022-09-22 03:30:00,2022-09-22 03:35:00,10,2,15.1,1,2022
FL.BKE.01,15.0,2022-09-22 05:00:00,2022-09-22 05:30:00,35,7,19.6,1,2022
FL.RTW.09,15.0,2022-09-22 20:30:00,2022-09-22 22:00:00,95,19,27.4,1,2022
FL.RTW.10,15.0,2022-09-22 21:00:00,2022-09-22 21:20:00,25,5,22.2,1,2022
FL.STN.04,15.0,2022-09-22 21:50:00,2022-09-22 21:55:00,10,2,15.4,1,2022
FL.RTW.08,15.0,2022-09-23 23:15:00,2022-09-23 23:25:00,15,3,19.5,1,2022
FL.DDG.07,15.0,2022-09-24 23:45:00,2022-09-25 04:15:00,275,55,46.1,1,2022
FL.RTW.09,15.0,2022-09-24 23:45:00,2022-09-25 00:30:00,50,10,25.6,1,2022
FL.RTW.10,15.0,2022-09-24 23:45:00,2022-09-25 00:50:00,70,14,35.6,1,2022
FL.RTW.08,15.0,2022-09-24 23:50:00,2022-09-25 00:20:00,35,7,21.8,1,2022
FL.DDG.08,15.0,2022-09-25 00:05:00,2022-09-25 00:30:00,30,6,19.3,1,2022
FL.DDG.06,15.0,2022-09-25 00:15:00,2022-09-25 00:20:00,10,2,16.2,1,2022
FL.PWT.02,15.0,2022-09-26 03:35:00,2022-09-26 03:50:00,20,4,21.9,1,2022
FL.BKM.01,15.0,2022-09-26 04:05:00,2022-09-26 05:00:00,60,12,24.4,1,2022
FL.BKM.02,15.0,2022-09-27 12:45:00,2022-09-27 13:00:00,20,4,24.8,1,2022
FL.PWT.02,15.0,2022-10-02 00:45:00,2022-10-02 00:55:00,15,3,18.7,1,2022
FL.BNA.03,15.0,2022-10-03 13:40:00,2022-10-03 18:25:00,290,58,50.9,1,2022
FL.PWT.02,15.0,2022-10-03 14:20:00,2022-10-04 00:20:00,605,119,32.7,3,2022
FL.CTC.07,15.0,2022-10-03 14:40:00,2022-10-03 18:25:00,230,43,51.4,2,2022
FL.CTC.04,15.0,2022-10-03 14:50:00,2022-10-03 17:50:00,185,37,31.1,1,2022
FL.LSI.03,15.0,2022-10-03 14:50:00,2022-10-03 23:40:00,535,106,28.1,2,2022
FL.LSI.04,15.0,2022-10-03 14:55:00,2022-10-03 20:45:00,355,67,36.1,3,2022
FL.BBN.01,15.0,2022-10-03 15:00:00,2022-10-03 15:05:00,10,2,15.5,1,2022
FL.CTC.01,15.0,2022-10-03 15:30:00,2022-10-03 19:55:00,270,54,31.6,1,2022
FL.LSI.05,15.0,2022-10-03 15:30:00,2022-10-03 18:45:00,200,36,26.4,3,2022
FL.CTC.03,15.0,2022-10-03 15:40:00,2022-10-03 16:05:00,30,6,28.7,1,2022
FL.LSI.02,15.0,2022-10-03 15:55:00,2022-10-03 16:00:00,10,2,16.1,1,2022
FL.LSI.03,15.0,2022-10-04 05:20:00,2022-10-04 05:25:00,10,2,16.4,1,2022
FL.RTW.09,15.0,2022-10-07 16:15:00,2022-10-07 16:40:00,30,6,17.9,1,2022
FL.STN.04,15.0,2022-10-07 16:20:00,2022-10-07 17:35:00,80,16,21.4,1,2022
FL.SPW.01,15.0,2022-10-07 16:25:00,2022-10-07 16:35:00,15,3,15.8,1,2022
FL.KTY.05,15.0,2022-10-07 16:30:00,2022-10-07 17:30:00,65,13,17.1,1,2022
FL.KTY.01,15.0,2022-10-07 16:40:00,2022-10-07 17:10:00,35,7,21.5,1,2022
FL.KTY.02,15.0,2022-10-07 16:50:00,2022-10-07 16:55:00,10,2,15.6,1,2022
FL.KTY.04,15.0,2022-10-07 17:05:00,2022-10-07 17:10:00,10,2,16.2,1,2022
FL.KTY.03,15.0,2022-10-07 17:10:00,2022-10-07 17:45:00,40,4,16.9,2,2022
FL.STN.03,15.0,2022-10-09 18:40:00,2022-10-09 21:30:00,175,35,40.4,1,2022
FL.PWT.02,15.0,2022-10-09 18:45:00,2022-10-10 00:00:00,320,63,25.5,2,2022
FL.BRK.01,15.0,2022-10-09 18:55:00,2022-10-09 19:50:00,60,12,26.9,1,2022
FL.KTY.04,15.0,2022-10-09 18:55:00,2022-10-09 21:10:00,140,28,23.5,1,2022
FL.STN.02,15.0,2022-10-09 18:55:00,2022-10-09 20:20:00,90,18,25.6,1,2022
FL.STN.04,15.0,2022-10-09 18:55:00,2022-10-09 20:05:00,75,15,28.1,1,2022
FL.KTY.05,15.0,2022-10-09 19:00:00,2022-10-09 20:00:00,65,12,19.8,2,2022
FL.SLG.03,15.0,2022-10-09 19:00:00,2022-10-09 19:15:00,20,4,17.1,1,2022
FL.KTY.01,15.0,2022-10-09 19:05:00,2022-10-09 19:40:00,40,8,20.0,1,2022
FL.STN.01,15.0,2022-10-09 19:05:00,2022-10-09 19:30:00,30,6,17.9,1,2022
FL.KTY.03,15.0,2022-10-09 19:25:00,2022-10-09 19:30:00,10,2,19.8,1,2022
FL.SLG.03,15.0,2022-10-11 01:10:00,2022-10-11 01:50:00,45,9,20.0,1,2022
FL.HKG.01,15.0,2022-10-11 01:15:00,2022-10-11 02:00:00,50,9,17.7,2,2022
FL.WTN.01,15.0,2022-10-11 01:20:00,2022-10-11 02:15:00,60,12,18.7,1,2022
FL.RTW.08,15.0,2022-10-11 01:25:00,2022-10-11 01:50:00,30,6,18.9,1,2022
